source,target,CF_contribution
0x5369a20d70ed012d0891e79f776272184a8b4fd5,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.225
0x5371967bec1dbd022bfa22e4ec867577c0b6ca2c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.002
0x53a635857526154dd970fafcd48cca250b3c109c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x53b33ab1325c2df7a48e21878ee9896263469ed9,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.01
0x53b6e50595029341aa97e63ae204f24df77d3017,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x54021e58af1756dc70ce7034d7636de2d2f1fa74,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.5
0x54021e58af1756dc70ce7034d7636de2d2f1fa74,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x54021e58af1756dc70ce7034d7636de2d2f1fa74,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x5434289767bb094dadbb8d1e5d58b47ca5729063,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.02
0x547f2b9f3c8c1bc4d284400d44cd8b9b22788d99,0x5e692fe3d06414d75380604ba202c7d5ed94f219,0.2
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x54cd1da355c89bfcb2fd8190bed4f718d314860f,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.01
0x54f54ac68d92aaef256550957b4d8f9d5fd59604,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.1
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x345122f6513329d169cff39ace8978edc3942b5d,0.21
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x3527a204a5260a0e36ca695312379370328e4e6c,1.01
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.1
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0x969d53ead869b7242715038551e1cbdbce514b68,0.1
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.111
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.11
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0xda18e1537622802ec576d99a8e3913914653bd6f,0.123
0x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.03
0x554ee647d41fc226ba337ca4fb4b71f7e712099b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.101
0x55ba34d4f0283d1ad0d09502a5b8c1b8886ee724,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x55ca9dc811bcaedf72ee5e67eee3cb8b4bd611c2,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.24
0x565b93a15d38acd79c120b15432d21e21ed274d6,0x3527a204a5260a0e36ca695312379370328e4e6c,0.75
0x5681b90ff9ce010dbccd9c9dcb36f8c16ac7d967,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x56b6ae8609ef719478e84c7605ae9604816d699e,0x3527a204a5260a0e36ca695312379370328e4e6c,0.069
0x56b6ae8609ef719478e84c7605ae9604816d699e,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x570cf51ac81d5871d7fa72fe1f02eb71670dacfa,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5715e8a86c4b785de5114ed9b2233c566f73756c,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.18
0x572acc46bce90742a9b09ae95bc09972bc37e371,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x572b4de5be467f6e7210f77940d462b9b8ef3ea5,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.172
0x57335b836e34133e382ceed050e5d54b490631e1,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.05
0x573bed673125048de24fcd795c7b1b85c4e0579a,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.01
0x573bed673125048de24fcd795c7b1b85c4e0579a,0xff37a713c920f6e94043d10c1230e30b13f4d500,0.02
0x5743ad8cfcf6ff9bcbb042a18ec40c48ee98b28e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5743e4384d2144b7c3f395e66d70d284b60e081c,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.1
0x5755780704eee37ebb56c60220c623f38f506680,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.001
0x5797a63f027f37bd8ec8affbe8bbf15ffba5923b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x57d9546855500ee574edcb5463547012a6a498d3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.245
0x57ec0e4444bd2a598c48989485592b4f48dba785,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.03
0x57efcc7607cd2da49d73e8f9c88ed114cbdc5cf7,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x5856cbc9e64586db97ff0abcc087547aef589f75,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.01
0x58d4f668f37ca6d3667d0a4ebbacc3f29d4b3bef,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x5906f843eae2efe0983eb5f5318294866eda5dd8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5a423f77354f4384c9c61ae165bd5d2379edd48f,0x3527a204a5260a0e36ca695312379370328e4e6c,0.02
0x5a7bee60a2e9d3c215e1def3f9153de680ea9d85,0xda18e1537622802ec576d99a8e3913914653bd6f,0.025
0x5b0ad88f5fe423dbb0ddf00513f35046a994d9ef,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5b10d7201020cc1dd6bf13df667a2af41dfeae3a,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.1
0x5b2ed2ef8f480cc165a600ac451d9d9ebf521e94,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x5b478fd6d7c99f93afd3579c634af8a304e20580,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x5b4c581c7b49473d16179de473025de6c71d8d43,0x345122f6513329d169cff39ace8978edc3942b5d,0.2
0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x3527a204a5260a0e36ca695312379370328e4e6c,0.51
0x5b93ff82faaf241c15997ea3975419dddd8362c5,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x5ba02f4ff6af1d9d2af8774d10fd32eb57d4e2e6,0x3527a204a5260a0e36ca695312379370328e4e6c,0.069
0x5ba02f4ff6af1d9d2af8774d10fd32eb57d4e2e6,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.02
0x5ba02f4ff6af1d9d2af8774d10fd32eb57d4e2e6,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x5bb3e1774923b75ecb804e2559149bbd2a39a414,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5bdc20c8d3b00268c1cb0d1ae404956b6feef19a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5c05faeb0071d9000449fa4a4e0f79ba79ffd522,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5cc45efa0104f2e5593eaa249afd8967f41fee95,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.02
0x5d2ba8b228c100c031ebfc704ff1ff1552e58907,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x5d6a0c304097e0ef19291f57fd63d5151dc1fdb0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.08
0x5d7de07fd214f0ad436e808b0ffe338fca02043f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5d843c34ff45d866a84d6913cdabd5845ba7c357,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5d8b04e983a2f83174530a3574e89f42e5ee066e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15589999999999998
0x5d958a9bd189c2985f86c58a8c69a7a78806e8da,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.9
0x5dc94e51a87437d0687775515f5bc9c50cd6ee6b,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0x3527a204a5260a0e36ca695312379370328e4e6c,0.05
0x5e611e445b62ee4ece67b58996d64ab9942cbad3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.008
0x5e692fe3d06414d75380604ba202c7d5ed94f219,0xff37a713c920f6e94043d10c1230e30b13f4d500,0.05
0x5f13abd64833173f42c3dc22dbe568476e9d819a,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.08
0x5fa18f60c6e4a08493abd3a4da7b02e20b0cb2f9,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.02
0x5fb3354a1ca33d79c6b3ad0603516fe329068679,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.14
0x601729acddb9e966822a90de235d494647691f1d,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x601729acddb9e966822a90de235d494647691f1d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x605aa738608850c504494d21fbae75e06a23a3da,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x605d50f68e737ebf7f6054d6f7860010fc80971f,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x60b0224bebd002e2cf9ef7d505dcd07ea5bd1156,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,2.0
0x60e772315cf8bdb01b03a4c8eba2a28b491dac24,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x611eda0adac972a6b6be89f3f40dac05e82f8538,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.0
0x611eda0adac972a6b6be89f3f40dac05e82f8538,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.08
0x6130b7313833f99956a364156b3329e50695bd65,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.11
0x6130b7313833f99956a364156b3329e50695bd65,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x613cc907e053bf8e2618b3e04febdb070ed31c2b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.002
0x616fc752e4d9503b1b65b51f1113003ab2256ce9,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.06
0x617cb4921071e73d0c41b5354f5246f12518745e,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x61d8bf0c1ebde1be56bc145ff5e9018feed32835,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x61f79667d08684b1ea132be6060b9765853f9177,0x3527a204a5260a0e36ca695312379370328e4e6c,0.11
0x622451ea23c6c476053502ec701bc956712b1b60,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,1.0
0x625d6405dcac9c82f4b681a131d9182115448f75,0x3527a204a5260a0e36ca695312379370328e4e6c,0.1
0x62661b101ca48734668669a9f1cb83c4889049f3,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x6289071a919d25e5ae90754e851e6f8507108245,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x62cce104e48b92e09399a1dcac25b924853a3f95,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.04
0x62cce104e48b92e09399a1dcac25b924853a3f95,0xda18e1537622802ec576d99a8e3913914653bd6f,0.0069
0x62e8dfbef0d9d843bf552358db1e9de5b602869f,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.04
0x6301add4fb128de9778b8651a2a9278b86761423,0xc57c5ae582708e619ec1ba7513480b2e7540935f,1.234
0x631d6ebc888a6469d5bdb1c5ad173b14a30b7a37,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.2
0x6324c91749ca835d6897250b58d4eaf2bf42a8a1,0x345122f6513329d169cff39ace8978edc3942b5d,1.0
0x6324c91749ca835d6897250b58d4eaf2bf42a8a1,0xda18e1537622802ec576d99a8e3913914653bd6f,1.0
0x6395cc6e900b1a29195be284979131e02f831683,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.03
0x63b265d170f35d6bb724a6c00b4dcc822ea97867,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.02
0x63be47625c7acd531d0e0bd35abfbd4573013295,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x63cfe50c0772da1173205e5ecd25f6346f5d688c,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x64298a72f4e3e23387efc409fc424a3f17356fc4,0x3527a204a5260a0e36ca695312379370328e4e6c,0.101
0x64298a72f4e3e23387efc409fc424a3f17356fc4,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x6432c098bfeda15dd4d0692c46bdb43091a95171,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x644156537bdb3eaf81c904633c3ba844d5feb00f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x648aa14e4424e0825a5ce739c8c68610e143fb79,0xc57c5ae582708e619ec1ba7513480b2e7540935f,2.4000000000000004
0x648aa14e4424e0825a5ce739c8c68610e143fb79,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,6.0
0x649b729d939ffd45416d987eb3d4efe36bbc69ae,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.11111111111
0x64c971d7e3c0483fa97a7714ec55d1e1943731c7,0x3527a204a5260a0e36ca695312379370328e4e6c,0.25
0x655a9189e1d6e0fffcfca2eb8f0cdace04a716a2,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.003
0x65764f14c41146db678d10bfbcd87b35af67cb9d,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.25
0x65946ffb5fabe6d4d02f826699204336b42d436f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x65a3870f48b5237f27f674ec42ea1e017e111d63,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.05
0x662d5d79849113a5403af776210307a7c82a5267,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.02
0x66392cae8619293fe638378f60818caccee4a67d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x663ea6e875ae7d4d899bde1c7c986e74d0fe9ebb,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.01
0x6663974e9cfa2a9910a6e27d7074d846684c7c16,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.149
0x6689b9d1642bb413c74c35eeba13165f755f26fe,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,1.3
0x66b203ef3616adf05a01ccff65648e6c60d1a45c,0x3527a204a5260a0e36ca695312379370328e4e6c,0.03
0x66b9bd3a9f0d44121533f88c94d4e35213222917,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.2
0x66c19e3612efa7b18c18ee4d75a8aae1d7902225,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.4
0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x66da63b03feca7dd44a5bb023bb3645d3252fa32,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.1
0x66da63b03feca7dd44a5bb023bb3645d3252fa32,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x66da63b03feca7dd44a5bb023bb3645d3252fa32,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.2
0x670a6eb62f5146d4b3b40c7b58aa31d175e3d6fb,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x67123c503ebd779d3a61dce56c07a7be89c993f8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x67628461109e58cee6e9eb14c7c6936efbee34b2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21
0x67d6a76e1a27fedac30a43afce205f49b7604060,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.06
0x67f72412a592d066a2e688e62664116deabeab29,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x67f8e85371716a9cf373b039cc2bac7fffb6da71,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x6803624b9493f624c65bab3f06f1ff326c5217fd,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.1
0x681cbae1c41e5eec8411dd8e009fa71f81d03f7f,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11
0x682668912cb71471b87733e95a6d51af2d3b1da8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.1
0x682c23025534a089f51123e2773cd2d1811fbb52,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.025
0x682c23025534a089f51123e2773cd2d1811fbb52,0xda18e1537622802ec576d99a8e3913914653bd6f,0.015
0x683a42e5b414ae5cf79ece7e369ca5937fdcdc11,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,2.0
0x6877be9e00d0bc5886c28419901e8cc98c1c2739,0xda18e1537622802ec576d99a8e3913914653bd6f,0.02
0x687e6c2d22cf5768650d7af7b3d88bfac5d3d498,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x6887444a5b74b746f56ae08952f4e1b404ff7ca5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x68b18d388994336f341b4997360bb45f9f8701c9,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0x3527a204a5260a0e36ca695312379370328e4e6c,0.1
0x68f9d801c96ac6ccf562f3600cef77c4504449b6,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x69238896aa5790305067d92dc03954c9385d10db,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x692e85f4585d7408d2a1ba1f8c428ffd294101f6,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x694c865aca9e2db736f46f91042a8e5bbe3790fb,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.5
0x6954ee7ede83ca555663704fe7e2b1528ff2c619,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x69863277f36cd086db7e77cc47c0de48fa398e80,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x6a1453fc936548ed34e11553a1d8e68380fb2439,0xda18e1537622802ec576d99a8e3913914653bd6f,0.15
0x6a19891e91a3d4d690cc8f9627290d25bfd34df6,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x6a26afb01ff57e827079658238858d55774ca2d5,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x6a4a3606e1c9fa55c7c979b6e56c2493cfbb874c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.131
0x6aa72cdad644716b898d75e4f651e538d05e1875,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x6aa8620afd7ac979f5d44caca9a0421e6d3f9305,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x6ab075abfa7cdd7b19fa83663b1f2a83e4a957e3,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.02
0x6acabf5be96647f638d6baaa28d520a447021169,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x6acccee5fe331b1fd9bc2363c7b5a6dfd34e4426,0xda18e1537622802ec576d99a8e3913914653bd6f,0.6
0x6ad87695ed830da557bbe1c24d2523f9c45b24d4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x6ae65a7033a84bb36778fea6607a25a0d6c8ee50,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,8.0
0x6b0bf3dd3f83c1776769a87cb080ef370288f355,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.1
0x6b6c51c444fea186e7dab8963730f37faff1db16,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x6b787f43f9b22717c9dfcbceb9e95a45d804985d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.25
0x6becffa5522bc2cb3b1ebeed2f963708f5cc8755,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.2
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,0xda18e1537622802ec576d99a8e3913914653bd6f,1.1
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,10.0
0x6c01d4484c15e233e2172f67aee8d65b6accbe1b,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.025
0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x6c89e3a9df0d4be20ce685281c0096b05617fd8a,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x6ccef09f9a03658d19fc9bc1680dfc0feb084899,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.09
0x6cd503daa348919ada8e1f36853129739ba21ac9,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x6d6215ae48b29e4c06078ba7dc9658fdb5974f7c,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.0
0x6d8b31bcad3c10fa2315050a8f6f407b02d8af0a,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.065
0x6d9df8b509419855fca401b23be1142d611a9f2c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.1492
0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,2.0
0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,2.222
0x6deff613db2662c38785de75acd97e9430c3c1ab,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.23
0x6df599f0a940fb2052aea2a352e14cdbca33f330,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.01
0x6e0fc44cce1b49323185138217649b5e8996a159,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x6e1c24586d0dfeb608e0442a8a1ce772afec03a6,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x6e3c9dfe5413a98720e29f8245c63064f8687492,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.01
0x6e420a95b4546858e8d3237d7af5977b57340503,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x6e420a95b4546858e8d3237d7af5977b57340503,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,1.5
0x6ea4ea5c3cd5c1f77f9d2114659cbacaea97edb7,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.04
0x6ebaf95d33ca2fbe30070847dccc49a826e00a35,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x6ec6923dcbd8d4043ce5c78c35721f5807d05fd1,0x969d53ead869b7242715038551e1cbdbce514b68,0.005
0x6ed73292c49a8a5e6ac4913ff333fb2134242d2f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x6ef1ec29c09caf6f76ae0e9d1f6f3f3bba30d4ea,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.015
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.1
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.1
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.1
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.105
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.2
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.4
0x6fadd14635ced43a8c2eaf11894d2771524ac2c2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.705
0x6ff4763b9172e05921de69b8779d5366075bff5d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.175
0x70305cd3d6639504f593f00668d7e5b3cfd6cee2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x7039813983ba47a5a46b19f3a269aef5c6c75abf,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,1.2
0x706d961ab69d54a0fcbaa13e77842279a5724139,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.24
0x70d04384b5c3a466ec4d8cfb8213efc31c6a9d15,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x70d3d73eb2de714ec307889f277728ddde1798c0,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.36
0x70d3d73eb2de714ec307889f277728ddde1798c0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x70d81aa16d3285ff429fd03844cbdf461c8b2903,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x70ece45cdc64a768f936ccb8ac851578251363e3,0x3527a204a5260a0e36ca695312379370328e4e6c,0.01
0x70ece45cdc64a768f936ccb8ac851578251363e3,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x70ece45cdc64a768f936ccb8ac851578251363e3,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.15
0x70ece45cdc64a768f936ccb8ac851578251363e3,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.1
0x70f8a0a356e4391c90721355158cca09e38b265e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x7101a39c053954e3e7fd010fdf3f6ef6bdbcbde0,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.23
0x7103a727dd976fcb389921ceb148d2ea03e484b6,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
